DEPARTAMENTO,MUNICIPIO,NUMERO_DEL_PREDIO,NUMERO_DE_ORDEN,TOTAL_REGISTROS,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA,AVALUO,VIGENCIA,NUMERO_PREDIAL_ANTERIOR
27,495,0001000000010302000000000,1,1,D,129100,0,13379000,1012022,100010302000
27,495,0001000000010303000000000,1,1,D,191200,0,19815000,1012022,100010303000
27,495,0001000000010304000000000,1,1,D,2000,0,8883000,1012022,100010304000
27,495,0001000000010305000000000,1,1,D,103000,0,10675000,1012022,100010305000
27,495,0001000000010306000000000,1,1,D,62700,0,6498000,1012022,100010306000
27,495,0001000000010307000000000,1,1,D,186500,0,19330000,1012022,100010307000
27,495,0001000000010308000000000,1,1,D,101200,0,10491000,1012022,100010308000
27,495,0001000000010309000000000,1,1,D,32500,0,3368000,1012022,100010309000
27,495,0001000000010310000000000,1,1,D,44800,0,4642000,1012022,100010310000
27,495,0001000000010311000000000,1,1,D,692400,0,71760000,1012022,100010311000
27,495,0001000000010312000000000,1,1,D,735300,0,76207000,1012022,100010312000
27,495,0001000000010313000000000,1,1,D,497000,0,51509000,1012022,100010313000
27,495,0001000000010314000000000,1,1,D,1000,0,4442000,1012022,100010314000
27,495,0001000000010315000000000,1,1,D,18600,0,1926000,1012022,100010315000
27,495,0001000000010316000000000,1,1,D,965700,0,100087000,1012022,100010316000
27,495,0001000000010317000000000,1,1,D,2000,0,8883000,1012022,100010317000
27,495,0001000000010318000000000,1,1,D,2000,0,8883000,1012022,100010318000
27,495,0001000000010319000000000,1,1,D,742200,0,76920000,1012022,100010319000
27,495,0001000000010320000000000,1,1,D,942200,0,97650000,1012022,100010320000
27,495,0001000000010321000000000,1,1,D,2000,0,8883000,1012022,100010321000
27,495,0001000000010322000000000,1,1,D,160000,0,16582000,1012022,100010322000
27,495,0001000000010323000000000,1,1,D,301500,0,31249000,1012022,100010323000
27,495,0001000000010324000000000,1,1,D,11500,0,1193000,1012022,100010324000
27,495,0001000000010325000000000,1,1,D,1000,0,4442000,1012022,100010325000
27,495,0001000000010326000000000,1,1,D,902000,0,93484000,1012022,100010326000
27,495,0001000000010327000000000,1,1,D,1400,0,6219000,1012022,100010327000
27,495,0001000000010328000000000,1,1,D,807700,0,83708000,1012022,100010328000
27,495,0001000000010329000000000,1,1,D,5000,0,22209000,1012022,100010329000
27,495,0001000000010330000000000,1,1,D,3000,0,13326000,1012022,100010330000
27,495,0001000000010331000000000,1,1,D,191200,0,19815000,1012022,100010331000
27,495,0001000000010332000000000,1,1,D,2000,0,8883000,1012022,100010332000
27,495,0001000000010333000000000,1,1,D,52000,0,5389000,1012022,100010333000
27,495,0001000000010334000000000,1,1,D,7100,0,735000,1012022,100010334000
27,495,0001000000010335000000000,1,1,D,1000000,0,103640000,1012022,100010335000
27,495,0001000000010336000000000,1,1,D,807700,0,83708000,1012022,100010336000
27,495,0001000000010337000000000,1,1,D,2000,0,8883000,1012022,100010337000
27,495,0001000000010338000000000,1,1,D,2000,0,8883000,1012022,100010338000
27,495,0001000000010339000000000,1,1,D,429200,0,44483000,1012022,100010339000
27,495,0001000000010340000000000,1,1,D,2000,0,8883000,1012022,100010340000
27,495,0001000000010341000000000,1,1,D,345000,0,35754000,1012022,100010341000
27,495,0001000000010342000000000,1,1,D,7000,0,726000,1012022,100010342000
27,495,0001000000010343000000000,1,1,D,558100,0,57842000,1012022,100010343000
27,495,0001000000010344000000000,1,1,D,84900,0,8800000,1012022,100010344000
27,495,0001000000010345000000000,1,1,D,82700,0,8570000,1012022,100010345000
27,495,0001000000010346000000000,1,1,D,853300,0,88436000,1012022,100010346000
27,495,0001000000010347000000000,1,1,D,1080000,0,111930000,1012022,100010347000
27,495,0001000000010348000000000,1,1,D,57500,0,5961000,1012022,100010348000
27,495,0001000000010349000000000,1,1,D,24600,0,2549000,1012022,100010349000
27,495,0001000000010350000000000,1,1,D,1000000,0,103640000,1012022,100010350000
27,495,0001000000010351000000000,1,1,D,3000,0,13326000,1012022,100010351000
27,495,0001000000010352000000000,1,1,D,957400,0,99226000,1012022,100010352000
27,495,0001000000010353000000000,1,1,D,1300,0,5774000,1012022,100010353000
27,495,0001000000010354000000000,1,1,D,268000,0,27775000,1012022,100010354000
27,495,0001000000010355000000000,1,1,D,232500,0,24096000,1012022,100010355000
27,495,0001000000010356000000000,1,1,D,692400,0,71760000,1012022,100010356000
27,495,0001000000010357000000000,1,1,D,47600,0,4932000,1012022,100010357000
27,495,0001000000010358000000000,1,1,D,137600,0,14260000,1012022,100010358000
27,495,0001000000010359000000000,1,1,D,400000,0,41454000,1012022,100010359000
27,495,0001000000010360000000000,1,1,D,3000,0,13326000,1012022,100010360000
27,495,0001000000010361000000000,1,1,D,3000,0,13326000,1012022,100010361000
27,495,0001000000010362000000000,1,1,D,844500,0,87524000,1012022,100010362000
27,495,0001000000010363000000000,1,1,D,86200,0,8933000,1012022,100010363000
27,495,0001000000010364000000000,1,1,D,66700,0,6912000,1012022,100010364000
27,495,0001000000010365000000000,1,1,D,253300,0,26251000,1012022,100010365000
27,495,0001000000010366000000000,1,1,D,158000,0,16374000,1012022,100010366000
27,495,0001000000010367000000000,1,1,D,4000,0,17766000,1012022,100010367000
27,495,0001000000010368000000000,1,1,D,894700,0,92728000,1012022,100010368000
27,495,0001000000010369000000000,1,1,D,318900,0,33053000,1012022,100010369000
27,495,0001000000010370000000000,1,1,D,2400,0,10659000,1012022,100010370000
27,495,0001000000010371000000000,1,1,D,500000,0,51820000,1012022,100010371000
27,495,0001000000010372000000000,1,1,D,979000,0,101463000,1012022,100010372000
27,495,0001000000010373000000000,1,1,D,26200,0,2716000,1012022,100010373000
27,495,0001000000010374000000000,1,1,D,500000,0,51820000,1012022,100010374000
27,495,0001000000010375000000000,1,1,D,176900,0,18334000,1012022,100010375000
27,495,0001000000010376000000000,1,1,D,200000,0,20729000,1012022,100010376000
27,495,0001000000010377000000000,1,1,D,4000,0,17766000,1012022,100010377000
27,495,0001000000010378000000000,1,1,D,121000,0,12540000,1012022,100010378000
27,495,0001000000010379000000000,1,1,D,166200,0,17225000,1012022,100010379000
27,495,0001000000010380000000000,1,1,D,691200,0,71637000,1012022,100010380000
27,495,0001000000010381000000000,1,1,D,915400,0,94873000,1012022,100010381000
27,495,0001000000010382000000000,1,1,D,494200,0,51218000,1012022,100010382000
27,495,0001000000010383000000000,1,1,D,1000,0,4442000,1012022,100010383000
27,495,0001000000010384000000000,1,1,D,178500,0,18499000,1012022,100010384000
27,495,0001000000010385000000000,1,1,D,198800,0,20603000,1012022,100010385000
27,495,0001000000010386000000000,1,1,D,9900,0,1026000,1012022,100010386000
27,495,0001000000010387000000000,1,1,D,99000,0,10260000,1012022,100010387000
27,495,0001000000010388000000000,1,1,D,99000,0,10260000,1012022,100010388000
27,495,0001000000010389000000000,1,1,D,23000,0,2384000,1012022,100010389000
27,495,0001000000010390000000000,1,1,D,6000,0,26650000,1012022,100010390000
27,495,0001000000010391000000000,1,1,D,3000,0,13326000,1012022,100010391000
27,495,0001000000010392000000000,1,1,D,8000,0,828000,1012022,100010392000
27,495,0001000000010393000000000,1,1,D,777000,0,80527000,1012022,100010393000
27,495,0001000000010394000000000,1,1,D,660000,0,68401000,1012022,100010394000
27,495,0001000000010395000000000,1,1,D,746900,0,77409000,1012022,100010395000
27,495,0001000000010396000000000,1,1,D,3000,0,13326000,1012022,100010396000
27,495,0001000000010397000000000,1,1,D,3000,0,13326000,1012022,100010397000
27,495,0001000000010398000000000,1,1,D,891000,0,92343000,1012022,100010398000
27,495,0001000000010399000000000,1,1,D,253300,0,26251000,1012022,100010399000
27,495,0001000000010400000000000,1,1,D,948200,0,98271000,1012022,100010400000
27,495,0001000000010401000000000,1,1,D,97500,0,10105000,1012022,100010401000
27,495,0001000000010402000000000,1,1,D,48200,0,4994000,1012022,100010402000
27,495,0001000000010403000000000,1,1,D,992100,0,102821000,1012022,100010403000
27,495,0001000000010404000000000,1,1,D,1000000,0,103640000,1012022,100010404000
27,495,0001000000010405000000000,1,1,D,200000,0,20729000,1012022,100010405000
27,495,0001000000010406000000000,1,1,D,30500,0,3161000,1012022,100010406000
27,495,0001000000010407000000000,1,1,D,154500,0,16012000,1012022,100010407000
27,495,0001000000010408000000000,1,1,D,1000000,0,103640000,1012022,100010408000
27,495,0001000000010409000000000,1,1,D,162500,0,16842000,1012022,100010409000
27,495,0001000000010410000000000,1,1,D,1000,0,4442000,1012022,100010410000
27,495,0001000000010411000000000,1,1,D,75300,0,7803000,1012022,100010411000
27,495,0001000000010412000000000,1,1,D,123000,0,12747000,1012022,100010412000
27,495,0001000000010413000000000,1,1,D,264200,0,27383000,1012022,100010413000
27,495,0001000000010414000000000,1,1,D,2256000,0,233812000,1012022,100010414000
27,495,0001000000010415000000000,1,1,D,289200,0,29974000,1012022,100010415000
27,495,0001000000010416000000000,1,1,D,60000,0,6219000,1012022,100010416000
27,495,0001000000010417000000000,1,1,D,2000,0,8883000,1012022,100010417000
27,495,0001000000010418000000000,1,1,D,691200,0,71637000,1012022,100010418000
27,495,0001000000010419000000000,1,1,D,16600,0,1720000,1012022,100010419000
27,495,0001000000010420000000000,1,1,D,268000,0,27775000,1012022,100010420000
27,495,0001000000010421000000000,1,1,D,84800,0,8789000,1012022,100010421000
27,495,0001000000010422000000000,1,1,D,20000,0,2072000,1012022,100010422000
27,495,0001000000010423000000000,1,1,D,148600,0,15400000,1012022,100010423000
27,495,0001000000010424000000000,1,1,D,1000,0,4442000,1012022,100010424000
27,495,0001000000010425000000000,1,1,D,2000,0,8883000,1012022,100010425000
27,495,0001000000010426000000000,1,1,D,342500,0,35498000,1012022,100010426000
27,495,0001000000010428000000000,1,1,D,136000,0,14097000,1012022,100010428000
27,495,0001000000010429000000000,1,1,D,439200,0,45519000,1012022,100010429000
27,495,0001000000010430000000000,1,1,D,2000,0,8883000,1012022,100010430000
27,495,0001000000010431000000000,1,1,D,35000,0,3629000,1012022,100010431000
27,495,0001000000010432000000000,1,2,D,3000,0,13326000,1012022,100010432000
27,495,0001000000010432000000000,2,2,D,3000,0,13326000,1012022,100010432000
27,495,0001000000010433000000000,1,1,D,11100,0,1152000,1012022,100010433000
27,495,0001000000010434000000000,1,1,D,108700,0,11266000,1012022,100010434000
27,495,0001000000010435000000000,1,1,D,1000000,0,103640000,1012022,100010435000
27,495,0001000000010436000000000,1,1,D,109000,0,11296000,1012022,100010436000
27,495,0001000000010437000000000,1,1,D,37000,0,3834000,1012022,100010437000
27,495,0001000000010438000000000,1,1,D,47600,0,4932000,1012022,100010438000
27,495,0001000000010439000000000,1,1,D,128800,0,13348000,1012022,100010439000
27,495,0001000000010440000000000,1,1,D,312000,0,32336000,1012022,100010440000
27,495,0001000000010441000000000,1,1,D,8200,0,850000,1012022,100010441000
27,495,0001000000010442000000000,1,1,D,266400,0,27609000,1012022,100010442000
27,495,0001000000010443000000000,1,1,D,101200,0,10491000,1012022,100010443000
27,495,0001000000010444000000000,1,1,D,15500,0,1606000,1012022,100010444000
27,495,0001000000010445000000000,1,1,D,67000,0,6944000,1012022,100010445000
27,495,0001000000010446000000000,1,1,D,326000,0,33788000,1012022,100010446000
27,495,0001000000010447000000000,1,1,D,9500,0,985000,1012022,100010447000
27,495,0001000000010448000000000,1,1,D,57200,0,5929000,1012022,100010448000
27,495,0001000000010449000000000,1,1,D,128800,0,13348000,1012022,100010449000
27,495,0001000000010450000000000,1,1,D,4000,0,17766000,1012022,100010450000
27,495,0001000000010451000000000,1,1,D,49800,0,5161000,1012022,100010451000
27,495,0001000000010452000000000,1,1,D,7500,0,777000,1012022,100010452000
27,495,0001000000010453000000000,1,1,D,12500,0,1297000,1012022,100010453000
27,495,0001000000010454000000000,1,1,D,493900,0,51187000,1012022,100010454000
27,495,0001000000010455000000000,1,1,D,647300,0,67086000,1012022,100010455000
27,495,0001000000010456000000000,1,1,D,383400,0,39736000,1012022,100010456000
27,495,0001000000010457000000000,1,1,D,523200,0,54224000,1012022,100010457000
27,495,0001000000010458000000000,1,1,D,1000,0,4442000,1012022,100010458000
27,495,0001000000010459000000000,1,2,D,11600,0,1201000,1012022,100010459000
27,495,0001000000010459000000000,2,2,D,11600,0,1201000,1012022,100010459000
27,495,0001000000010460000000000,1,1,D,11600,0,1201000,1012022,100010460000
27,495,0001000000010461000000000,1,1,D,477200,0,49459000,1012022,100010461000
27,495,0001000000010462000000000,1,1,D,942200,0,97650000,1012022,100010462000
27,495,0001000000010463000000000,1,1,D,99900,0,10354000,1012022,100010463000
27,495,0001000000010464000000000,1,1,D,942200,0,97650000,1012022,100010464000
27,495,0001000000010465000000000,1,1,D,123800,0,12830000,1012022,100010465000
27,495,0001000000010466000000000,1,1,D,125900,0,13049000,1012022,100010466000
27,495,0001000000010467000000000,1,1,D,504200,0,52257000,1012022,100010467000
27,495,0001000000010468000000000,1,1,D,346500,0,35910000,1012022,100010468000
27,495,0001000000010469000000000,1,1,D,875300,0,90716000,1012022,100010469000
27,495,0001000000010470000000000,1,1,D,142500,0,14769000,1012022,100010470000
27,495,0001000000010471000000000,1,1,D,2000,0,8883000,1012022,100010471000
27,495,0001000000010472000000000,1,1,D,222000,0,23007000,1012022,100010472000
27,495,0001000000010473000000000,1,1,D,1000000,0,103640000,1012022,100010473000
27,495,0001000000010474000000000,1,1,D,47000,0,4872000,1012022,100010474000
27,495,0001000000010475000000000,1,1,D,477400,0,49477000,1012022,100010475000
27,495,0001000000010476000000000,1,1,D,558100,0,57842000,1012022,100010476000
27,495,0001000000010477000000000,1,1,D,816000,0,84570000,1012022,100010477000
27,495,0001000000010478000000000,1,1,D,38700,0,4010000,1012022,100010478000
27,495,0001000000010479000000000,1,1,D,761400,0,78911000,1012022,100010479000
27,495,0001000000010480000000000,1,1,D,92500,0,9586000,1012022,100010480000
27,495,0001000000010481000000000,1,1,T,152500,0,16229000,1012022,100010481000
27,495,0001000000010482000000000,1,1,D,178500,0,18499000,1012022,100010482000
27,495,0001000000010483000000000,1,1,D,902000,0,93484000,1012022,100010483000
27,495,0001000000010484000000000,1,1,D,444000,0,46015000,1012022,100010484000
27,495,0001000000010485000000000,1,1,D,112000,0,11607000,1012022,100010485000
27,495,0001000000010486000000000,1,1,D,992000,0,102810000,1012022,100010486000
27,495,0001000000010487000000000,1,1,D,8700,0,903000,1012022,100010487000
27,495,0001000000010488000000000,1,1,D,6000,0,623000,1012022,100010488000
27,495,0001000000010489000000000,1,1,D,439200,0,45519000,1012022,100010489000
27,495,0001000000010490000000000,1,1,D,1000,0,4442000,1012022,100010490000
27,495,0001000000010491000000000,1,1,D,108500,0,11246000,1012022,100010491000
27,495,0001000000010492000000000,1,1,D,2000,0,8883000,1012022,100010492000
27,495,0001000000010493000000000,1,1,D,85000,0,8810000,1012022,100010493000
27,495,0001000000010494000000000,1,1,D,200000,0,20729000,1012022,100010494000
27,495,0001000000010495000000000,1,1,D,54000,0,5596000,1012022,100010495000
27,495,0001000000010496000000000,1,1,D,897400,0,93006000,1012022,100010496000
27,495,0001000000010497000000000,1,1,D,769100,0,79709000,1012022,100010497000
27,495,0001000000010498000000000,1,1,D,234000,0,24252000,1012022,100010498000
27,495,0001000000010499000000000,1,1,D,63100,0,6541000,1012022,100010499000
27,495,0001000000010500000000000,1,1,D,4400,0,456000,1012022,100010500000
27,495,0001000000010501000000000,1,1,D,34700,0,3597000,1012022,100010501000
27,495,0001000000010502000000000,1,1,D,148500,0,15390000,1012022,100010502000
27,495,0001000000010503000000000,1,1,D,87300,0,9048000,1012022,100010503000
27,495,0001000000010504000000000,1,1,D,613300,0,63562000,1012022,100010504000
27,495,0001000000010505000000000,1,1,D,200000,0,20729000,1012022,100010505000
27,495,0001000000010506000000000,1,1,D,864000,0,89545000,1012022,100010506000
27,495,0001000000010507000000000,1,1,D,2000,0,8883000,1012022,100010507000
27,495,0001000000010508000000000,1,1,D,2000,0,8883000,1012022,100010508000
27,495,0001000000010509000000000,1,1,D,941400,0,97569000,1012022,100010509000
27,495,0001000000010510000000000,1,1,D,9100,0,943000,1012022,100010510000
27,495,0001000000010511000000000,1,1,D,232000,0,24044000,1012022,100010511000
27,495,0001000000010512000000000,1,1,D,108000,0,11193000,1012022,100010512000
27,495,0001000000010513000000000,1,1,D,897400,0,93006000,1012022,100010513000
27,495,0001000000010514000000000,1,1,D,24300,0,2517000,1012022,100010514000
27,495,0001000000010515000000000,1,1,D,1000000,0,103640000,1012022,100010515000
27,495,0001000000010516000000000,1,1,D,527800,0,54701000,1012022,100010516000
27,495,0001000000010517000000000,1,1,D,898800,0,93151000,1012022,100010517000
27,495,0001000000010518000000000,1,1,D,60000,0,6219000,1012022,100010518000
27,495,0001000000010519000000000,1,1,D,26300,0,2725000,1012023,100010519000
27,495,0001000000010520000000000,1,1,D,1000000,0,103640000,1012022,100010520000
27,495,0001000000010521000000000,1,1,A,503,0,3439000,1012022,100010521000
27,495,0001000000010522000000000,1,2,A,500,0,3421000,1012022,100010522000
27,495,0001000000010522000000000,2,2,A,500,0,3421000,1012022,100010522000
27,495,0001000000010523000000000,1,1,A,450,0,3079000,1012022,100010523000
27,495,0001000000010524000000000,1,2,A,170,0,1163000,1012022,100010524000
27,495,0001000000010524000000000,2,2,A,170,0,1163000,1012022,100010524000
27,495,0001000000010525000000000,1,1,D,37972,0,3937000,1012022,100010525000
27,495,0001000000010526000000000,1,2,D,9530,0,989000,1012022,100010526000
27,495,0001000000010526000000000,2,2,D,9530,0,989000,1012022,100010526000
27,495,0001000000010527000000000,1,1,D,10000,0,1036000,1012022,100010527000
27,495,0001000000010528000000000,1,1,D,9910,0,1026000,1012022,100010528000
27,495,0001000000010529000000000,1,1,D,4000,0,26650000,1012022,100010529000
27,495,0001000000010530000000000,1,1,D,152250,0,15780000,1012022,100010530000
27,495,0001000000010531000000000,1,1,D,60000,0,6219000,1012022,100010531000
27,495,0001000000010532000000000,1,1,D,315500,0,32699000,1012022,100010532000
